C.1	C.2       	C.3       	C.4       	C.5                 	C.6	C.7	C.8	C.9	C.10	C.11	C.12	C.13	C.14	C.15	C.16	C.17	C.18	C.19	C.20	C.21	C.22	C.23	C.24	C.25	C.26	C.27	C.28	C.29	C.30	C.31	C.32
1	5092.25231	   0.00035	1.3021E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	11	4	3	3	294	0	0	0	0	0	0	0	1	11	5	6	6	5
1	5092.36969	   0.00036	2.2814E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	11	4	3	6	299	0	0	0	0	0	0	1	5	11	5	6	3	5
1	5092.37997	   0.00038	1.8201E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	4	2	3	6	106	0	0	0	0	0	0	0	1	4	4	3	3	1
	5092.58735	          	1.3710E-24																												
1	5092.83997	   0.00023	1.9352E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	5	2	3	6	135	0	0	0	0	0	0	0	1	5	4	3	3	2
1	5092.84796	   0.00031	6.4459E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	9	7	6	5	92	0	0	0	0	0	0	1	5	9	9	4	2	1
1	5092.91890	   0.00074	1.4093E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	11	4	3	3	295	0	0	0	0	0	0	0	1	11	5	6	6	5
2	5092.95708	          	7.2015E-25																												
1	5092.95709	          	4.6560E-25	0211_11_aE"<-0200   	1	0	2	1	1	1	1	1	6	5	2	3	5	163	0	2	0	0	0	0	1	5	5	3	4	2	10
1	5093.01907	   0.00016	3.5070E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	9	4	3	2	118	0	0	0	0	0	0	1	5	8	0	1	5	3
1	5093.05438	   0.00036	1.8455E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	4	1	6	6	166	0	1	0	0	0	0	0	1	4	2	3	3	5
1	5093.05403	          	9.0250E-24	0003_01_sE'<-0000   	1	0	0	0	3	0	1	0	3	8	1	6	6	178	0	0	0	0	0	0	1	5	7	5	6	3	2
1	5093.16526	   0.00017	8.9140E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	6	2	3	3	163	0	0	0	0	0	0	1	5	6	4	3	6	2
2	5093.20446	          	1.3204E-23																												
1	5093.25207	   0.00003	5.9650E-23	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	6	2	3	2	68	0	0	0	0	0	0	0	1	5	3	5	5	1
	5093.40604	          	8.6980E-25																												
1	5093.46077	   0.00005	4.3560E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	10	7	6	5	113	0	0	0	0	0	0	1	5	10	9	4	2	1
2	5093.48845	          	1.5446E-24																												
1	5093.49908	   0.00004	1.3260E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	9	1	6	2	132	0	0	0	0	0	0	0	1	9	3	5	5	3
2	5093.50892	          	1.2187E-23																												
1	5093.57228	   0.00091	2.0900E-24	0111_11_aA1"<-0100  	1	0	1	1	1	1	1	1	4	7	2	3	6	287	0	1	0	0	0	0	0	1	7	2	3	3	9
1	5093.62227	   0.00017	7.3500E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	10	4	3	6	268	0	0	0	0	0	0	1	5	10	5	6	3	4
1	5093.67899	   0.00018	1.4443E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	6	2	3	6	160	0	0	0	0	0	0	0	1	6	4	3	3	2
1	5093.85999	   0.00001	2.2524E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	3	1	6	6	128	0	1	0	0	0	0	0	1	3	2	3	3	3
1	5093.88517	   0.00037	7.1643E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	10	4	3	3	266	0	0	0	0	0	0	0	1	10	5	6	6	4
1	5093.90746	   0.00002	1.0717E-20	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	4	4	3	5	56	0	0	0	0	0	0	1	5	3	3	4	2	1
1	5094.17372	   0.00001	1.0807E-20	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	4	4	3	2	45	0	0	0	0	0	0	0	1	3	3	5	5	1
2	5094.31627	          	2.5037E-24																												
2	5094.38546	          	1.5470E-23																												
	5094.38602	          	1.3938E-23																												
2	5094.41667	          	2.3694E-24																												
2	5094.45095	          	3.7987E-24																												
1	5094.45187	   0.00001	2.0012E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	2	1	6	6	90	0	1	0	0	0	0	0	1	2	2	3	3	3
1	5094.55563	   0.00023	2.7100E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	2	1	6	6	60	0	0	0	0	0	0	1	5	1	1	6	3	1
1	5094.60127	   0.00025	2.0944E-23	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	6	3	5	3	140	0	0	0	0	0	0	1	5	5	4	3	6	2
1	5094.68171	   0.00027	2.5540E-23	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	8	2	3	3	211	0	0	0	0	0	0	0	1	8	5	6	6	3
2	5094.72380	          	3.7539E-24																												
1	5094.76513	   0.00026	1.8250E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	9	4	3	6	240	0	0	0	0	0	0	1	5	9	5	6	3	3
2	5094.79420	          	3.7770E-24																												
1	5094.92272	   0.00017	1.6807E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	9	4	3	3	235	0	0	0	0	0	0	0	1	9	5	6	6	3
1	5094.93466	   0.00105	9.5564E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	7	2	3	3	190	0	0	0	0	0	0	1	5	7	4	3	6	3
1	5095.00492	   0.00022	2.9377E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	8	4	3	6	210	0	0	0	0	0	0	1	5	8	5	6	3	3
1	5095.03045	   0.00045	1.2754E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	7	2	3	6	191	0	0	0	0	0	0	0	1	7	4	3	3	3
1	5095.02976	   0.00009	5.7555E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	7	6	2	3	182	0	0	0	0	0	0	0	1	7	5	6	6	2
1	5095.28168	   0.00003	3.0259E-21	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	3	2	3	6	81	0	0	0	0	0	0	1	5	2	1	6	3	2
1	5095.58232	   0.00002	3.0579E-21	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	3	2	3	3	80	0	0	0	0	0	0	0	1	2	1	6	6	2
1	5095.64517	   0.00025	1.2400E-23	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	5	4	3	2	78	0	0	0	0	0	0	1	5	6	6	1	5	1
1	5095.67090	   0.00010	1.2720E-23	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	10	1	6	6	285	0	0	0	0	0	0	0	1	10	2	3	3	6
1	5095.78347	   0.00000	1.7729E-22	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	8	0	1	2	106	0	0	0	0	0	0	0	1	8	3	5	5	2
1	5095.88805	   0.00017	3.3010E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	8	4	3	3	212	0	0	0	0	0	0	0	1	8	5	6	6	3
1	5095.90243	   0.00005	6.5670E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	7	4	3	6	183	0	0	0	0	0	0	1	5	7	5	6	3	2
1	5095.91882	   0.00037	2.6100E-23	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	6	3	5	6	140	0	0	0	0	0	0	0	1	5	4	3	3	2
1	5095.96063	   0.00015	5.5429E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	2	0	1	6	61	0	0	0	0	0	0	1	5	1	1	6	3	1
1	5096.20976	   0.00014	8.9314E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	6	4	3	6	152	0	0	0	0	0	0	1	5	6	5	6	3	1
1	5096.24251	   0.00009	5.5009E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	2	0	1	3	62	0	0	0	0	0	0	0	1	1	1	6	6	1
1	5096.30324	   0.00012	8.6710E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	5	4	3	6	129	0	0	0	0	0	0	1	5	5	5	6	3	1
1	5096.33773	   0.00010	6.3580E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	7	4	3	3	183	0	0	0	0	0	0	0	1	7	5	6	6	2
1	5096.38016	   0.00105	1.3203E-23	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	3	1	6	5	44	0	0	0	0	0	0	1	5	4	3	4	2	1
1	5096.38453	   0.00065	5.4572E-24	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	8	2	3	2	153	0	1	0	0	0	0	0	1	8	3	5	5	5
1	5096.59169	   0.00006	9.2040E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	6	4	3	3	157	0	0	0	0	0	0	0	1	6	5	6	6	1
1	5096.65090	   0.00004	8.8032E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	5	4	3	3	130	0	0	0	0	0	0	0	1	5	5	6	6	1
	5096.78508	          	5.2700E-24																												
1	5096.85916	   0.00039	6.1940E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	9	5	6	5	123	0	0	0	0	0	0	1	5	9	3	4	2	3
	5096.86526	          	6.2511E-24																												
	5096.87789	          	2.5860E-24																												
1	5096.91327	   0.00005	2.3160E-23	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	6	4	3	6	137	0	0	0	0	0	0	1	5	5	5	6	3	1
	5096.95763	          	2.1880E-24																												
1	5097.02503	   0.00003	7.1000E-24	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	9	2	3	2	190	0	1	0	0	0	0	0	1	9	3	5	5	6
2	5097.04618	          	9.8268E-25																												
1	5097.12179	   0.00030	5.8990E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	8	2	3	6	219	0	0	0	0	0	0	0	1	8	4	3	3	4
1	5097.18714	   0.00006	1.7909E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	4	4	3	3	104	0	0	0	0	0	0	1	5	3	2	3	6	1
1	5097.26488	   0.00002	6.4520E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	8	4	3	6	211	0	0	0	0	0	0	1	5	8	5	6	3	3
	5097.29861	          	2.8820E-24																												
1	5097.33798	   0.00054	5.6491E-24	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	9	2	3	3	237	0	0	0	0	0	0	0	1	9	5	6	6	3
1	5097.38669	   0.00041	5.1848E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	8	2	3	3	222	0	0	0	0	0	0	1	5	8	4	3	6	4
1	5097.38849	   0.00012	1.2896E-24	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	9	9	4	2	103	0	0	0	0	0	0	0	1	9	9	5	5	1
1	5097.51619	   0.00010	8.9490E-23	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	9	0	2	5	124	0	0	0	0	0	0	1	5	9	3	4	2	3
1	5097.61544	   0.00020	1.7670E-24	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	9	3	5	3	363	0	1	0	0	0	0	1	5	9	4	3	6	10
1	5097.70419	   0.00021	6.5050E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	4	4	3	3	119	0	0	0	0	0	0	1	5	4	2	3	6	2
1	5097.73014	   0.00006	8.5260E-24	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	5	4	3	3	119	0	0	0	0	0	0	1	5	4	4	3	6	1
	5097.75453	          	2.1610E-24																												
	5097.79961	          	9.5150E-25																												
	5097.94181	          	7.0420E-25																												
1	5098.10250	   0.00011	4.1687E-23	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	8	5	6	3	184	0	0	0	0	0	0	1	5	7	4	3	6	3
1	5098.16922	   0.00027	5.3240E-24	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	11	1	6	3	316	0	0	0	0	0	0	1	5	11	2	3	6	7
1	5098.31562	   0.00043	2.9317E-23	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	6	4	3	3	138	0	0	0	0	0	0	0	1	5	5	6	6	1
1	5098.48656	   0.00045	1.6640E-24	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	10	6	2	2	114	0	0	0	0	0	0	0	1	9	3	5	5	3
	5098.49219	          	3.1260E-24																												
1	5098.51792	   0.00041	1.4894E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	6	0	1	6	148	0	0	0	0	0	0	0	1	5	2	3	3	3
2	5098.51870	          	6.7303E-26																												
1	5098.53689	   0.00013	7.0730E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	4	4	3	6	101	0	0	0	0	0	0	0	1	3	2	3	3	1
1	5098.60970	   0.00010	2.7164E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	10	1	6	5	144	0	0	0	0	0	0	1	5	10	3	4	2	3
1	5098.60370	   0.00039	1.0567E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	6	0	1	3	149	0	0	0	0	0	0	1	5	5	2	3	6	3
1	5098.72950	   0.00005	4.4340E-23	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	8	5	6	6	187	0	0	0	0	0	0	0	1	7	4	3	3	3
1	5098.81258	   0.00009	9.9340E-23	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	9	8	3	6	181	0	0	0	0	0	0	1	5	8	7	6	3	2
1	5098.88826	   0.00039	1.0380E-22	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	9	8	3	3	180	0	0	0	0	0	0	0	1	8	7	6	6	2
1	5099.02757	   0.00048	5.2820E-25	0111_11_aA2"<-0100  	1	0	1	1	1	1	1	1	5	8	1	6	3	334	0	1	0	0	0	0	1	5	8	2	3	6	12
1	5099.12687	   0.00003	7.5022E-24	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	8	3	4	3	326	0	1	0	0	0	0	1	5	8	4	3	6	10
1	5099.13306	   0.00038	1.5404E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	9	6	1	3	216	0	0	0	0	0	0	1	5	8	2	3	6	5
1	5099.31233	   0.00061	2.8490E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	14	5	6	2	184	0	0	0	0	0	0	1	5	14	6	1	5	3
1	5099.36007	   0.00005	2.1835E-23	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	2	2	3	6	62	0	0	0	0	0	0	1	5	1	1	6	3	1
1	5099.42858	   0.00047	8.1110E-25	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	9	2	3	6	247	0	0	0	0	0	0	0	1	9	4	3	3	4
1	5099.59521	   0.00092	1.1070E-24	0111_11_aA1"<-0100  	1	0	1	1	1	1	1	1	4	3	0	2	5	63	0	1	0	0	0	0	1	5	3	3	4	2	4
1	5099.65977	   0.00010	3.3264E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	10	5	6	5	122	0	0	0	0	0	0	1	5	9	3	4	2	3
1	5099.71075	   0.00008	5.6470E-24	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	11	1	6	6	315	0	0	0	0	0	0	0	1	11	2	3	3	7
1	5099.75644	   0.00007	1.9041E-22	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	3	3	4	2	47	0	0	0	0	0	0	1	5	2	0	1	5	1
1	5099.79458	   0.00022	1.7859E-23	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	4	1	6	5	62	0	0	0	0	0	0	1	5	4	3	4	2	1
1	5100.00262	   0.00002	1.1230E-23	0202_00_aA2"<-0000  	1	0	2	0	2	0	0	1	5	6	6	1	5	77	0	0	0	0	0	0	1	5	5	3	4	2	1
1	5100.12693	   0.00015	4.6936E-23	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	3	3	5	3	125	0	1	0	0	0	0	1	5	2	2	3	6	4
1	5100.19585	   0.00154	7.0840E-25	0003_03_sA2'<-0000  	1	0	0	0	3	0	3	0	2	9	1	6	6	219	0	0	0	0	0	0	0	1	8	2	3	3	5
	5100.22403	          	8.0480E-25																												
1	5100.24832	   0.00014	1.6920E-23	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	2	2	3	3	63	0	0	0	0	0	0	0	1	1	1	6	6	1
1	5100.33755	   0.00003	6.3618E-24	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	7	3	5	3	282	0	1	0	0	0	0	1	5	7	4	3	6	8
1	5100.35347	   0.00019	8.3400E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	5	4	3	3	145	0	0	0	0	0	0	1	5	5	2	3	6	3
1	5100.44587	   0.00026	7.4570E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	13	5	6	2	180	0	0	0	0	0	0	1	5	13	6	1	5	3
2	5100.52756	          	1.5748E-23																												
1	5100.56680	   0.00021	2.1525E-23	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	4	4	3	6	103	0	0	0	0	0	0	1	5	3	1	6	3	2
1	5100.58660	   0.00055	6.5340E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	13	5	6	5	170	0	0	0	0	0	0	0	1	13	6	2	2	3
1	5100.72450	   0.00000	2.3020E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	6	2	3	2	116	0	1	0	0	0	0	0	1	6	3	5	5	5
1	5100.81364	          	4.9180E-24	0003_03_aA1"<-0000  	1	0	0	0	3	0	3	1	4	8	1	6	3	185	0	0	0	0	0	0	1	5	7	4	3	6	3
1	5100.92272	   0.00028	9.3650E-24	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	5	5	6	3	126	0	0	0	0	0	0	1	5	4	2	3	6	2
2	5100.92247	          	1.8537E-23																												
1	5100.94098	   0.00021	5.1840E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	2	0	1	3	70	0	0	0	0	0	0	1	5	3	2	3	6	1
1	5101.00525	   0.00002	1.5590E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	7	2	3	2	149	0	1	0	0	0	0	0	1	7	3	5	5	4
	5101.06903	          	2.7140E-24																												
1	5101.27744	   0.00081	1.1450E-23	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	6	3	4	3	244	0	1	0	0	0	0	1	5	6	4	3	6	6
2	5101.27664	          	2.6341E-25																												
1	5101.29990	   0.00017	7.9821E-25	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	12	7	6	2	133	0	0	0	0	0	0	0	1	12	9	5	5	2
1	5101.29739	   0.00108	3.2079E-25	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	11	7	6	6	253	0	0	0	0	0	0	0	1	10	4	3	3	5
1	5101.37505	   0.00009	6.2250E-25	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	11	2	3	5	139	0	0	0	0	0	0	0	1	11	6	2	2	2
1	5101.54638	   0.00029	7.2981E-25	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	12	9	5	5	142	0	0	0	0	0	0	1	5	12	9	4	2	2
1	5101.54490	   0.00062	2.8419E-25	0210_10_aE"<-0000   	1	0	2	1	0	1	0	1	6	8	5	6	2	114	0	0	0	0	0	0	0	1	9	3	5	5	3
1	5101.56853	   0.00012	6.0200E-24	0111_11_aA1"<-0100  	1	0	1	1	1	1	1	1	4	5	0	2	5	99	0	1	0	0	0	0	1	5	5	3	4	2	3
1	5101.74320	   0.00018	5.8725E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	10	5	6	5	145	0	0	0	0	0	0	1	5	10	3	4	2	3
1	5101.82759	   0.00007	2.3010E-23	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	4	4	3	3	106	0	0	0	0	0	0	0	1	3	1	6	6	2
1	5101.83221	   0.00011	3.2870E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	12	5	6	2	156	0	0	0	0	0	0	1	5	12	6	1	5	3
1	5101.87298	   0.00008	1.2280E-23	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	5	3	5	3	206	0	1	0	0	0	0	1	5	5	4	3	6	6
1	5101.90570	   0.00003	5.7880E-24	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	5	3	5	5	57	0	0	0	0	0	0	1	5	4	3	4	2	1
1	5101.98305	   0.00005	1.2740E-24	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	9	2	3	3	238	0	0	0	0	0	0	0	1	9	5	6	6	3
1	5102.02376	   0.00019	2.3290E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	7	1	6	3	174	0	0	0	0	0	0	0	1	6	1	6	6	4
1	5102.07959	   0.00028	2.1685E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	12	5	6	5	163	0	0	0	0	0	0	0	1	12	6	2	2	3
1	5102.14982	   0.00001	9.6896E-24	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	3	0	2	2	51	0	0	0	0	0	0	0	1	3	3	5	5	1
1	5102.19787	   0.00033	1.2370E-23	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	4	3	4	3	169	0	1	0	0	0	0	1	5	4	4	3	6	4
1	5102.24071	   0.00002	9.7850E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	3	2	3	2	48	0	0	0	0	0	0	1	5	2	0	1	5	1
2	5102.43615	          	2.7615E-23																												
1	5102.59184	          	8.0159E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	4	3	4	6	119	0	0	0	0	0	0	1	5	5	5	6	3	1
1	5102.71431	   0.00019	1.1048E-23	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	4	0	1	5	63	0	0	0	0	0	0	1	5	4	3	4	2	1
1	5102.72684	   0.00010	4.1797E-23	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	10	0	1	2	136	0	0	0	0	0	0	0	1	10	3	5	5	3
2	5102.84185	          	2.6767E-23																												
1	5102.96813	   0.00012	2.0330E-23	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	5	5	6	6	127	0	0	0	0	0	0	0	1	4	2	3	3	2
1	5103.04584	   0.00002	5.2144E-21	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	5	5	6	3	121	0	0	0	0	0	0	1	5	4	4	3	6	1
1	5103.12507	   0.00017	6.1719E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	11	5	6	2	150	0	0	0	0	0	0	1	5	11	6	1	5	2
1	5103.19671	   0.00022	4.4240E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	2	2	3	3	92	0	1	0	0	0	0	0	1	1	1	6	6	2
1	5103.34742	   0.00003	5.2905E-21	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	5	5	6	6	122	0	0	0	0	0	0	0	1	4	4	3	3	1
1	5103.41027	   0.00007	7.2300E-23	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	6	0	1	5	91	0	0	0	0	0	0	1	5	6	3	4	2	2
1	5103.45386	   0.00006	6.0337E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	11	5	6	5	140	0	0	0	0	0	0	0	1	11	6	2	2	2
1	5103.51047	   0.00056	7.6620E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	6	4	3	3	174	0	0	0	0	0	0	1	5	6	2	3	6	3
1	5103.53936	   0.00004	4.0756E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	5	2	3	2	108	0	1	0	0	0	0	0	1	5	3	5	5	2
1	5103.54741	   0.00022	2.4069E-22	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	10	10	3	2	90	0	0	0	0	0	0	0	1	9	9	5	5	1
1	5103.57154	   0.00015	2.2480E-22	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	10	10	3	5	100	0	0	0	0	0	0	1	5	9	9	4	2	1
1	5103.67703	   0.00029	7.1235E-23	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	5	0	2	2	76	0	0	0	0	0	0	0	1	5	3	5	5	1
1	5103.76367	   0.00033	4.0960E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	4	2	3	2	76	0	1	0	0	0	0	0	1	4	3	5	5	3
1	5103.80215	   0.00033	5.2840E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	6	3	4	6	155	0	0	0	0	0	0	1	5	6	5	6	3	1
1	5103.83187	   0.00036	3.7710E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	9	1	6	3	249	0	0	0	0	0	0	1	5	9	4	3	6	4
2	5103.89075	          	1.0370E-23																												
	5103.95124	          	1.8780E-24																												
	5103.97482	          	1.2140E-24																												
1	5104.07996	   0.00020	4.7846E-23	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	8	4	3	2	93	0	0	0	0	0	0	0	1	7	3	5	5	2
1	5104.07799	   0.00006	3.3285E-23	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	6	6	2	2	69	0	0	0	0	0	0	0	1	5	3	5	5	1
1	5104.10374	   0.00015	5.0912E-23	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	8	4	3	5	99	0	0	0	0	0	0	1	5	7	3	4	2	2
1	5104.13833	   0.00005	8.5320E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	5	3	5	3	131	0	0	0	0	0	0	0	1	5	5	6	6	1
1	5104.21094	   0.00014	1.5064E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	10	5	6	2	127	0	0	0	0	0	0	1	5	10	6	1	5	2
1	5104.29624	   0.00012	2.6700E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	9	5	6	2	122	0	0	0	0	0	0	1	5	9	6	1	5	2
2	5104.29734	          	9.4005E-24																												
1	5104.37881	   0.00018	5.5130E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	11	2	3	2	151	0	0	0	0	0	0	1	5	11	6	1	5	2
1	5104.45614	   0.00018	1.4113E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	10	5	6	5	134	0	0	0	0	0	0	0	1	10	6	2	2	2
1	5104.48209	   0.00027	4.1377E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	5	5	6	5	58	0	0	0	0	0	0	1	5	4	3	4	2	1
1	5104.53486	   0.00007	1.4694E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	6	3	4	3	159	0	0	0	0	0	0	0	1	6	5	6	6	1
1	5104.68020	   0.00004	3.6909E-21	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	4	3	4	3	105	0	0	0	0	0	0	1	5	3	2	3	6	1
1	5104.88609	   0.00020	4.1740E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	3	2	3	2	71	0	1	0	0	0	0	0	1	3	3	5	5	2
1	5104.90130	   0.00015	8.9450E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	8	1	6	3	224	0	0	0	0	0	0	1	5	8	4	3	6	4
